Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC09_L2SP_031032_20230119_20230313_02_T1,LC09_L1TP_031032_20230119_20230313_02_T1,LC90310322023019LGN02,2023/01/19,T1,2, 031, 032, 031, 032,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-19 17:24:58,2023-01-19 17:25:29,LGN,DAY,   2.58,   2.58,218,5,    8.772,    6.129,    6.276,LPGS_16.2.0,25.86153138,156.49200510,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,14,WGS84,WGS84,40°19'57.18"N,101°08'18.17"W,41°22'14.38"N,102°34'55.96"W,41°25'26.15"N,99°45'48.67"W,39°13'04.51"N,102°28'12.58"W,39°16'02.28"N,99°44'22.49"W, 40.33255,-101.13838, 41.37066,-102.58221, 41.42393, -99.76352, 39.21792,-102.47016, 39.26730, -99.73958,LC09_L2SP_031032_20230119_20230313_02_T1,LC90310322023019LGN02
LC09_L2SP_031033_20230119_20230313_02_T1,LC09_L1TP_031033_20230119_20230313_02_T1,LC90310332023019LGN02,2023/01/19,T1,2, 031, 033, 031, 033,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-19 17:25:21,2023-01-19 17:25:53,LGN,DAY,   0.00,   0.00,238,5,    8.983,    6.308,    6.396,LPGS_16.2.0,27.06016783,155.86129863,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,14,WGS84,WGS84,38°54'15.08"N,101°35'07.30"W,39°56'17.66"N,103°00'29.66"W,40°00'03.20"N,100°14'47.36"W,37°47'09.60"N,102°53'20.40"W,37°50'38.54"N,100°12'33.48"W, 38.90419,-101.58536, 39.93824,-103.00824, 40.00089,-100.24649, 37.78600,-102.88900, 37.84404,-100.20930,LC09_L2SP_031033_20230119_20230313_02_T1,LC90310332023019LGN02
LC09_L2SP_031034_20230119_20230313_02_T1,LC09_L1TP_031034_20230119_20230313_02_T1,LC90310342023019LGN02,2023/01/19,T1,2, 031, 034, 031, 034,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-19 17:25:45,2023-01-19 17:26:17,LGN,DAY,   1.98,   1.98,412,5,    7.241,    4.698,    5.510,LPGS_16.2.0,28.25290407,155.21962330,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.85"N,102°01'06.67"W,38°32'06.58"N,103°16'40.26"W,38°28'05.12"N,100°40'49.73"W,36°27'23.83"N,103°19'29.78"W,36°23'39.73"N,100°47'53.70"W, 37.47468,-102.01852, 38.53516,-103.27785, 38.46809,-100.68048, 36.45662,-103.32494, 36.39437,-100.79825,LC09_L2SP_031034_20230119_20230313_02_T1,LC90310342023019LGN02
LC09_L2SP_031035_20230119_20230313_02_T1,LC09_L1TP_031035_20230119_20230313_02_T1,LC90310352023019LGN02,2023/01/19,T1,2, 031, 035, 031, 035,NADIR,  -0.001,2023/03/13,2023/03/13,2023-01-19 17:26:09,2023-01-19 17:26:41,LGN,DAY,   0.07,   0.07,688,5,    6.569,    4.239,    5.019,LPGS_16.2.0,29.43993575,154.56398808,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.38"N,102°26'22.70"W,37°05'57.48"N,103°40'56.03"W,37°02'36.38"N,101°07'48.54"W,35°01'01.81"N,103°42'59.40"W,34°57'55.44"N,101°13'49.94"W, 36.04316,-102.43964, 37.09930,-103.68223, 37.04344,-101.13015, 35.01717,-103.71650, 34.96540,-101.23054,LC09_L2SP_031035_20230119_20230313_02_T1,LC90310352023019LGN02
LC09_L2SP_036031_20230122_20230313_02_T1,LC09_L1TP_036031_20230122_20230313_02_T1,LC90360312023022LGN01,2023/01/22,T1,2, 036, 031, 036, 031,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-22 17:55:30,2023-01-22 17:56:01,LGN,DAY,   0.70,   0.70,317,5,    9.860,    6.799,    7.140,LPGS_16.2.0,25.22804204,156.66786504,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,41°45'34.96"N,108°24'47.52"W,42°49'19.74"N,109°46'09.55"W,42°45'28.98"N,106°58'37.78"W,40°44'02"N,109°48'31.03"W,40°40'27.44"N,107°06'18.90"W, 41.75971,-108.41320, 42.82215,-109.76932, 42.75805,-106.97716, 40.73389,-109.80862, 40.67429,-107.10525,LC09_L2SP_036031_20230122_20230313_02_T1,LC90360312023022LGN01
LC09_L2SP_036032_20230122_20230313_02_T1,LC09_L1TP_036032_20230122_20230313_02_T1,LC90360322023022LGN01,2023/01/22,T1,2, 036, 032, 036, 032,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-22 17:55:54,2023-01-22 17:56:25,LGN,DAY,  25.81,  25.81,591,5,    8.851,    6.150,    6.365,LPGS_16.2.0,26.42571119,156.03149094,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,40°19'57.47"N,108°52'30.61"W,41°23'28.75"N,110°12'33.66"W,41°20'24.40"N,107°28'40.87"W,39°17'48.70"N,110°14'00.38"W,39°14'57.41"N,107°35'06.22"W, 40.33263,-108.87517, 41.39132,-110.20935, 41.34011,-107.47802, 39.29686,-110.23344, 39.24928,-107.58506,LC09_L2SP_036032_20230122_20230313_02_T1,LC90360322023022LGN01
LC08_L2SP_035031_20230123_20230207_02_T1,LC08_L1TP_035031_20230123_20230207_02_T1,LC80350312023023LGN00,2023/01/23,T1,2, 035, 031, 035, 031,NADIR,  -0.001,2023/02/07,2023/02/07,2023-01-23 17:49:20,2023-01-23 17:49:52,LGN,DAY,  25.65,  25.65,230,5,    8.713,    5.586,    6.687,LPGS_16.2.0,25.42610006,156.51101521,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.67"N,106°53'11.51"W,42°48'03.49"N,108°21'46.44"W,42°50'57.80"N,105°28'33.92"W,40°38'44.05"N,108°15'08.03"W,40°41'25.73"N,105°27'37.40"W, 41.75963,-106.88653, 42.80097,-108.36290, 42.84939,-105.47609, 40.64557,-108.25223, 40.69048,-105.46039,LC08_L2SP_035031_20230123_20230207_02_T1,LC80350312023023LGN00
LC08_L2SP_035032_20230123_20230207_02_T1,LC08_L1TP_035032_20230123_20230207_02_T1,LC80350322023023LGN00,2023/01/23,T1,2, 035, 032, 035, 032,NADIR,  -0.001,2023/02/07,2023/02/07,2023-01-23 17:49:44,2023-01-23 17:50:16,LGN,DAY,   5.96,   5.96,617,5,    8.083,    5.130,    6.246,LPGS_16.2.0,26.62151375,155.86956815,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.11"N,107°20'54.42"W,41°22'08.98"N,108°47'50.28"W,41°25'39.83"N,105°58'31.40"W,39°12'51.19"N,108°40'42.20"W,39°16'06.64"N,105°56'41.17"W, 40.33253,-107.34845, 41.36916,-108.79730, 41.42773,-105.97539, 39.21422,-108.67839, 39.26851,-105.94477,LC08_L2SP_035032_20230123_20230207_02_T1,LC80350322023023LGN00
LC08_L2SP_035033_20230123_20230207_02_T1,LC08_L1TP_035033_20230123_20230207_02_T1,LC80350332023023LGN00,2023/01/23,T1,2, 035, 033, 035, 033,NADIR,  -0.001,2023/02/07,2023/02/07,2023-01-23 17:50:08,2023-01-23 17:50:40,LGN,DAY,  28.77,  28.77,633,5,    8.125,    5.495,    5.985,LPGS_16.2.0,27.81082336,155.21864897,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.91"N,107°47'43.04"W,39°56'19.43"N,109°13'20.53"W,40°00'23.54"N,106°27'26.89"W,37°46'53.98"N,109°05'47.29"W,37°50'40.06"N,106°24'49.97"W, 38.90442,-107.79529, 39.93873,-109.22237, 40.00654,-106.45747, 37.78166,-109.09647, 37.84446,-106.41388,LC08_L2SP_035033_20230123_20230207_02_T1,LC80350332023023LGN00
LC08_L2SP_033035_20230125_20230208_02_T1,LC08_L1TP_033035_20230125_20230208_02_T1,LC80330352023025LGN00,2023/01/25,T1,2, 033, 035, 033, 035,NADIR,  -0.001,2023/02/08,2023/02/08,2023-01-25 17:38:35,2023-01-25 17:39:07,LGN,DAY,  10.21,  10.21,538,5,    7.479,    5.033,    5.531,LPGS_16.2.0,30.57351021,153.54078185,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.13"N,105°34'00.19"W,37°05'20.47"N,106°52'44.44"W,37°06'05.98"N,104°16'10.63"W,34°57'51.08"N,106°49'45.12"W,34°58'33.20"N,104°17'20.36"W, 36.04337,-105.56672, 37.08902,-106.87901, 37.10166,-104.26962, 34.96419,-106.82920, 34.97589,-104.28899,LC08_L2SP_033035_20230125_20230208_02_T1,LC80330352023025LGN00
LC09_L2SP_032031_20230126_20230313_02_T1,LC09_L1TP_032031_20230126_20230313_02_T1,LC90320312023026LGN01,2023/01/26,T1,2, 032, 031, 032, 031,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-26 17:30:51,2023-01-26 17:31:23,LGN,DAY,  15.65,  15.65,293,5,    8.490,    5.871,    6.133,LPGS_16.2.0,26.07047510,156.08550764,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'34.49"N,102°15'23.33"W,42°49'22.84"N,103°36'28.15"W,42°45'18.36"N,100°49'11.06"W,40°44'05.57"N,103°39'08.21"W,40°40'18.26"N,100°57'10.15"W, 41.75958,-102.25648, 42.82301,-103.60782, 42.75510,-100.81974, 40.73488,-103.65228, 40.67174,-100.95282,LC09_L2SP_032031_20230126_20230313_02_T1,LC90320312023026LGN01
LC09_L2SP_032033_20230126_20230313_02_T1,LC09_L1TP_032033_20230126_20230313_02_T1,LC90320332023026LGN01,2023/01/26,T1,2, 032, 033, 032, 033,NADIR,  -0.001,2023/03/13,2023/03/13,2023-01-26 17:31:39,2023-01-26 17:32:10,LGN,DAY,  21.47,  21.47,69,5,    9.375,    6.012,    7.194,LPGS_16.2.0,28.44221216,154.76065847,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.49"N,103°09'54.07"W,39°57'37.69"N,104°28'44.33"W,39°55'02.96"N,101°48'04.43"W,37°51'55.40"N,104°29'38.69"W,37°49'31.76"N,101°53'37.46"W, 38.90458,-103.16502, 39.96047,-104.47898, 39.91749,-101.80123, 37.86539,-104.49408, 37.82549,-101.89374,LC09_L2SP_032033_20230126_20230313_02_T1,LC90320332023026LGN01
LC09_L2SP_032034_20230126_20230313_02_T1,LC09_L1TP_032034_20230126_20230313_02_T1,LC90320342023026LGN01,2023/01/26,T1,2, 032, 034, 032, 034,NADIR,  -0.001,2023/03/13,2023/03/13,2023-01-26 17:32:02,2023-01-26 17:32:34,LGN,DAY,   5.49,   5.49,335,5,    7.924,    4.897,    6.230,LPGS_16.2.0,29.61901651,154.08021938,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.13"N,103°35'53.74"W,38°31'43.86"N,104°53'44.16"W,38°29'48.95"N,102°15'50.58"W,36°25'39.94"N,104°53'54.53"W,36°23'53.38"N,102°20'22.16"W, 37.47448,-103.59826, 38.52885,-104.89560, 38.49693,-102.26405, 36.42776,-104.89848, 36.39816,-102.33949,LC09_L2SP_032034_20230126_20230313_02_T1,LC90320342023026LGN01
LC09_L2SP_032035_20230126_20230313_02_T1,LC09_L1TP_032035_20230126_20230313_02_T1,LC90320352023026LGN01,2023/01/26,T1,2, 032, 035, 032, 035,NADIR,   0.000,2023/03/13,2023/03/13,2023-01-26 17:32:26,2023-01-26 17:32:58,LGN,DAY,   9.09,   9.09,753,5,    6.549,    4.260,    4.974,LPGS_16.2.0,30.78884489,153.38481223,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.09"N,104°01'08.33"W,37°05'33.79"N,105°17'57.55"W,37°04'16.07"N,102°43'03.54"W,34°59'28.14"N,105°17'29.29"W,34°58'16.14"N,102°46'38.82"W, 36.04308,-104.01898, 37.09272,-105.29932, 37.07113,-102.71765, 34.99115,-105.29147, 34.97115,-102.77745,LC09_L2SP_032035_20230126_20230313_02_T1,LC90320352023026LGN01
LC08_L2SP_036031_20230130_20230208_02_T1,LC08_L1TP_036031_20230130_20230208_02_T1,LC80360312023030LGN00,2023/01/30,T1,2, 036, 031, 036, 031,NADIR,  -0.001,2023/02/08,2023/02/08,2023-01-30 17:55:33,2023-01-30 17:56:05,LGN,DAY,   9.56,   9.56,388,5,    8.486,    5.907,    6.093,LPGS_16.2.0,27.01551672,155.49761448,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'34.56"N,108°26'59.24"W,42°49'21.14"N,109°48'21.64"W,42°45'33.59"N,107°00'49.46"W,40°43'53.58"N,109°50'39.08"W,40°40'22.04"N,107°08'26.95"W, 41.75960,-108.44979, 42.82254,-109.80601, 42.75933,-107.01374, 40.73155,-109.84419, 40.67279,-107.14082,LC08_L2SP_036031_20230130_20230208_02_T1,LC80360312023030LGN00
LC09_L2SP_035031_20230131_20230311_02_T1,LC09_L1TP_035031_20230131_20230311_02_T1,LC90350312023031LGN01,2023/01/31,T1,2, 035, 031, 035, 031,NADIR,   0.000,2023/03/11,2023/03/11,2023-01-31 17:49:27,2023-01-31 17:49:59,LGN,DAY,   0.02,   0.02,496,5,    8.399,    5.935,    5.943,LPGS_16.2.0,27.26993612,155.37206198,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'34.85"N,106°54'40.64"W,42°47'51.07"N,108°23'18.20"W,42°50'47.69"N,105°30'06.37"W,40°38'51.25"N,108°16'37.78"W,40°41'35.09"N,105°29'06.94"W, 41.75968,-106.91129, 42.79752,-108.38839, 42.84658,-105.50177, 40.64757,-108.27716, 40.69308,-105.48526,LC09_L2SP_035031_20230131_20230311_02_T1,LC90350312023031LGN01
LC09_L2SP_035032_20230131_20230311_02_T1,LC09_L1TP_035032_20230131_20230311_02_T1,LC90350322023031LGN01,2023/01/31,T1,2, 035, 032, 035, 032,NADIR,  -0.001,2023/03/11,2023/03/11,2023-01-31 17:49:51,2023-01-31 17:50:23,LGN,DAY,   0.67,   0.67,855,5,    6.587,    4.517,    4.794,LPGS_16.2.0,28.44801669,154.68482213,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'58.84"N,107°22'22.91"W,41°22'05.99"N,108°49'20.46"W,41°25'39.04"N,106°00'01.87"W,39°12'58.14"N,108°42'10.12"W,39°16'15.67"N,105°58'08.94"W, 40.33301,-107.37303, 41.36833,-108.82235, 41.42751,-106.00052, 39.21615,-108.70281, 39.27102,-105.96915,LC09_L2SP_035032_20230131_20230311_02_T1,LC90350322023031LGN01
LC09_L2SP_035033_20230131_20230311_02_T1,LC09_L1TP_035033_20230131_20230311_02_T1,LC90350332023031LGN01,2023/01/31,T1,2, 035, 033, 035, 033,NADIR,  -0.001,2023/03/11,2023/03/11,2023-01-31 17:50:15,2023-01-31 17:50:47,LGN,DAY,   0.17,   0.17,979,5,    6.613,    4.608,    4.743,LPGS_16.2.0,29.61975499,153.98593654,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.52"N,107°49'11.64"W,39°56'16.19"N,109°14'48.77"W,40°00'22.39"N,106°28'55.45"W,37°47'00.71"N,109°07'13.48"W,37°50'48.77"N,106°26'16.08"W, 38.90459,-107.81990, 39.93783,-109.24688, 40.00622,-106.48207, 37.78353,-109.12041, 37.84688,-106.43780,LC09_L2SP_035033_20230131_20230311_02_T1,LC90350332023031LGN01
LC09_L2SP_035034_20230131_20230311_02_T1,LC09_L1TP_035034_20230131_20230311_02_T1,LC90350342023031LGN01,2023/01/31,T1,2, 035, 034, 035, 034,NADIR,   0.000,2023/03/11,2023/03/11,2023-01-31 17:50:39,2023-01-31 17:51:11,LGN,DAY,  19.40,  19.40,570,5,    7.267,    4.859,    5.404,LPGS_16.2.0,30.78466003,153.27307394,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,37°28'28.31"N,108°15'11.02"W,38°31'58.98"N,109°31'07.75"W,38°28'15.89"N,106°54'50.47"W,36°27'05.65"N,109°33'33.73"W,36°23'38.62"N,107°01'32.09"W, 37.47453,-108.25306, 38.53305,-109.51882, 38.47108,-106.91402, 36.45157,-109.55937, 36.39406,-107.02558,LC09_L2SP_035034_20230131_20230311_02_T1,LC90350342023031LGN01
LC09_L2SP_035035_20230131_20230311_02_T1,LC09_L1TP_035035_20230131_20230311_02_T1,LC90350352023031LGN01,2023/01/31,T1,2, 035, 035, 035, 035,NADIR,   0.000,2023/03/11,2023/03/11,2023-01-31 17:51:03,2023-01-31 17:51:35,LGN,DAY,  18.41,  18.41,615,5,    7.288,    5.144,    5.163,LPGS_16.2.0,31.94184914,152.54358054,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,36°02'35.38"N,108°40'26.26"W,37°05'56.44"N,109°55'18.91"W,37°02'53.56"N,107°21'57.38"W,35°00'50.44"N,109°57'00"W,34°58'00.91"N,107°27'37.26"W, 36.04316,-108.67396, 37.09901,-109.92192, 37.04821,-107.36594, 35.01401,-109.95000, 34.96692,-107.46035,LC09_L2SP_035035_20230131_20230311_02_T1,LC90350352023031LGN01
LC08_L2SP_036031_20240101_20240113_02_T1,LC08_L1TP_036031_20240101_20240113_02_T1,LC80360312024001LGN00,2024/01/01,T1,2, 036, 031, 036, 031,NADIR,  -0.001,2024/01/13,2024/01/13,2024-01-01 17:55:17,2024-01-01 17:55:49,LGN,DAY,   1.60,   1.60,371,5,    8.530,    6.032,    6.030,LPGS_16.3.1,22.54494436,159.69001371,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'35.21"N,108°24'48.85"W,42°49'19.74"N,109°46'09.55"W,42°45'28.98"N,106°58'37.78"W,40°43'52.28"N,109°48'31.21"W,40°40'17.76"N,107°06'19.48"W, 41.75978,-108.41357, 42.82215,-109.76932, 42.75805,-106.97716, 40.73119,-109.80867, 40.67160,-107.10541,LC08_L2SP_036031_20240101_20240113_02_T1,LC80360312024001LGN00
LC08_L2SP_036032_20240101_20240113_02_T1,LC08_L1TP_036032_20240101_20240113_02_T1,LC80360322024001LGN00,2024/01/01,T1,2, 036, 032, 036, 032,NADIR,  -0.001,2024/01/13,2024/01/13,2024-01-01 17:55:41,2024-01-01 17:56:13,LGN,DAY,  27.26,  27.26,613,5,    7.909,    5.586,    5.599,LPGS_16.3.1,23.78471304,159.12740414,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'57.65"N,108°52'32.95"W,41°23'38.54"N,110°12'46.48"W,41°20'34.08"N,107°28'40.33"W,39°17'48.77"N,110°14'12.91"W,39°14'57.41"N,107°35'06.22"W, 40.33268,-108.87582, 41.39404,-110.21291, 41.34280,-107.47787, 39.29688,-110.23692, 39.24928,-107.58506,LC08_L2SP_036032_20240101_20240113_02_T1,LC80360322024001LGN00
LC08_L2SP_036033_20240101_20240113_02_T1,LC08_L1TP_036033_20240101_20240113_02_T1,LC80360332024001LGN00,2024/01/01,T1,2, 036, 033, 036, 033,NADIR,  -0.001,2024/01/13,2024/01/13,2024-01-01 17:56:05,2024-01-01 17:56:37,LGN,DAY,  29.00,  29.00,839,5,    7.190,    5.192,    4.974,LPGS_16.3.1,25.02016757,158.55836102,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'15.59"N,109°19'23.02"W,39°57'39.92"N,110°38'25.98"W,39°55'18.26"N,107°57'32.26"W,37°51'37.98"N,110°39'03.56"W,37°49'26.51"N,108°02'49.70"W, 38.90433,-109.32306, 39.96109,-110.64055, 39.92174,-107.95896, 37.86055,-110.65099, 37.82403,-108.04714,LC08_L2SP_036033_20240101_20240113_02_T1,LC80360332024001LGN00
LC08_L2SP_036034_20240101_20240113_02_T1,LC08_L1TP_036034_20240101_20240113_02_T1,LC80360342024001LGN00,2024/01/01,T1,2, 036, 034, 036, 034,NADIR,  -0.001,2024/01/13,2024/01/13,2024-01-01 17:56:29,2024-01-01 17:57:01,LGN,DAY,   4.67,   4.67,1095,5,    8.061,    5.602,    5.797,LPGS_16.3.1,26.25116173,157.98060306,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.42"N,109°45'24.05"W,38°31'43.97"N,111°03'26.50"W,38°30'02.12"N,108°25'32.05"W,36°25'30.32"N,111°03'20.81"W,36°23'55.86"N,108°29'47.98"W, 37.47456,-109.75668, 38.52888,-111.05736, 38.50059,-108.42557, 36.42509,-111.05578, 36.39885,-108.49666,LC08_L2SP_036034_20240101_20240113_02_T1,LC80360342024001LGN00
LC09_L2SP_035031_20240102_20240106_02_T1,LC09_L1TP_035031_20240102_20240102_02_T1,LC90350312024002LGN00,2024/01/02,T1,2, 035, 031, 035, 031,NADIR,  -0.001,2024/01/06,2024/01/02,2024-01-02 17:49:15,2024-01-02 17:49:47,LGN,DAY,   0.77,   0.77,497,5,    8.101,    5.335,    6.096,LPGS_16.3.1,22.60310735,159.57423724,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'35.06"N,106°52'57.07"W,42°47'54.17"N,108°21'32.72"W,42°50'48.12"N,105°28'20.64"W,40°38'54.13"N,108°14'55.75"W,40°41'35.48"N,105°27'24.70"W, 41.75974,-106.88252, 42.79838,-108.35909, 42.84670,-105.47240, 40.64837,-108.24882, 40.69319,-105.45686,LC09_L2SP_035031_20240102_20240106_02_T1,LC90350312024002LGN00
LC09_L2SP_035032_20240102_20240106_02_T1,LC09_L1TP_035032_20240102_20240102_02_T1,LC90350322024002LGN00,2024/01/02,T1,2, 035, 032, 035, 032,NADIR,  -0.001,2024/01/06,2024/01/02,2024-01-02 17:49:39,2024-01-02 17:50:11,LGN,DAY,   0.08,   0.08,621,5,    8.579,    5.874,    6.253,LPGS_16.3.1,23.84117844,159.00988955,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'58.33"N,107°20'40.31"W,41°22'09.41"N,108°47'37.39"W,41°25'39.94"N,105°58'18.48"W,39°12'51.59"N,108°40'29.75"W,39°16'06.74"N,105°56'28.64"W, 40.33287,-107.34453, 41.36928,-108.79372, 41.42776,-105.97180, 39.21433,-108.67493, 39.26854,-105.94129,LC09_L2SP_035032_20240102_20240106_02_T1,LC90350322024002LGN00
LC09_L2SP_035033_20240102_20240106_02_T1,LC09_L1TP_035033_20240102_20240102_02_T1,LC90350332024002LGN00,2024/01/02,T1,2, 035, 033, 035, 033,NADIR,   0.001,2024/01/06,2024/01/02,2024-01-02 17:50:03,2024-01-02 17:50:35,LGN,DAY,   0.81,   0.81,875,5,    7.631,    5.067,    5.706,LPGS_16.3.1,25.07541571,158.43902092,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'15.16"N,107°47'29.36"W,39°56'10.18"N,109°13'07.32"W,40°00'13.97"N,106°27'14.04"W,37°46'54.41"N,109°05'35.05"W,37°50'40.20"N,106°24'37.69"W, 38.90421,-107.79149, 39.93616,-109.21870, 40.00388,-106.45390, 37.78178,-109.09307, 37.84450,-106.41047,LC09_L2SP_035033_20240102_20240106_02_T1,LC90350332024002LGN00
LC09_L2SP_035034_20240102_20240106_02_T1,LC09_L1TP_035034_20240102_20240102_02_T1,LC90350342024002LGN00,2024/01/02,T1,2, 035, 034, 035, 034,NADIR,   0.000,2024/01/06,2024/01/02,2024-01-02 17:50:27,2024-01-02 17:50:59,LGN,DAY,   1.56,   1.56,789,5,    6.934,    4.200,    5.517,LPGS_16.3.1,26.30477089,157.85916857,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,37°28'28.13"N,108°13'30.22"W,38°31'57.54"N,109°29'16.26"W,38°28'12.43"N,106°53'11.69"W,36°27'04.32"N,109°31'45.30"W,36°23'35.41"N,106°59'55.97"W, 37.47448,-108.22506, 38.53265,-109.48785, 38.47012,-106.88658, 36.45120,-109.52925, 36.39317,-106.99888,LC09_L2SP_035034_20240102_20240106_02_T1,LC90350342024002LGN00
LC09_L2SP_035035_20240102_20240106_02_T1,LC09_L1TP_035035_20240102_20240102_02_T1,LC90350352024002LGN00,2024/01/02,T1,2, 035, 035, 035, 035,NADIR,  -0.001,2024/01/06,2024/01/02,2024-01-02 17:50:51,2024-01-02 17:51:23,LGN,DAY,   0.82,   0.82,1070,5,    6.364,    4.037,    4.919,LPGS_16.3.1,27.52927362,157.26848763,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,36°02'36.24"N,108°38'45.89"W,37°05'55.54"N,109°53'41.71"W,37°02'50.57"N,107°20'20.40"W,35°00'49.61"N,109°55'25.32"W,34°57'58.14"N,107°26'02.80"W, 36.04340,-108.64608, 37.09876,-109.89492, 37.04738,-107.33900, 35.01378,-109.92370, 34.96615,-107.43411,LC09_L2SP_035035_20240102_20240106_02_T1,LC90350352024002LGN00
LC08_L2SP_034031_20240103_20240113_02_T1,LC08_L1TP_034031_20240103_20240113_02_T1,LC80340312024003LGN00,2024/01/03,T1,2, 034, 031, 034, 031,NADIR,  -0.001,2024/01/13,2024/01/13,2024-01-03 17:42:54,2024-01-03 17:43:25,LGN,DAY,   5.40,   5.40,632,5,    7.716,    5.231,    5.671,LPGS_16.3.1,22.65624374,159.41189906,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.99"N,105°18'57.96"W,42°48'36"N,106°44'56.47"W,42°49'04.87"N,103°53'39.01"W,40°40'34.64"N,106°41'31.34"W,40°41'01.46"N,103°55'48.79"W, 41.75972,-105.31610, 42.81000,-106.74902, 42.81802,-103.89417, 40.67629,-106.69204, 40.68374,-103.93022,LC08_L2SP_034031_20240103_20240113_02_T1,LC80340312024003LGN00
